"doc_id","Tweet","sentiment"
"xdoc815","Yo smart butt always tryna correct me when I know wtf I put but don't have them reddots under ""ain't"" & ain't AIN'T EVEN A WORD @apple",1
"xdoc816",".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzms",0
"xdoc817","@Apple YH News Apple Stock Falls as Analysts Boo iPhone 5C Pricing: Apple stock (NASDAQ: AAPL) is in a near fr...  http://bit.ly/yh1pyu",-1
"xdoc818","Desaparecido el iPhone 5 de la Web de Apple (Descontinuado) AH OK!, y el 4S sigue en venta! que increible son esta gente de @apple",0
"xdoc819","@mog_sharif @DougRTequan @Android @Apple @Apples @Microsoft #Everybody now likes Android.",1
"xdoc820","@GuardianSustBiz @Apple @facebook @amazon #notgoodenough #CSR @Dr_Lara_Zib",0
"xdoc821",".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtMg  Condescension, anyone?",0
"xdoc822","I cannot change the server seed or gamemode or whitelist until @apple  Approves MCPE 0.7.5 for iOS",0
"xdoc823","@yld_thng @Apple what I thought pre-orders started today? Website lied?",-1
"xdoc824","by discontinuing #iphone5, @apple undercut ppl who wanted 2 get 1 once its $ drops. now, they have 2 get #iphone5C or new 5S. + or - sale ??",-1
"xdoc825","If you could make chargers that don't rip in 5 days, that'd be great. @apple",0
"xdoc826","""@Apple didn't comment on wether the #NSA was involved in the development of Touch ID or if it has access to the encrypted data stored...""",0
"xdoc827","Has @Apple lost it?  The latest product announces are evolutionary, not revolutionary.  New @Android are looking good....Time to switch?",0
"xdoc828","@Liberationtech @Apple @TriBizTech  disaster to make biometric ID the #1 selling point of iPhone in a post #Snowden and @ggreenwald world",-1
"xdoc829","@ETGoldNews  @Apple Apple announces a gold iPhone and the price of gold drops.",1
"xdoc830","@howswelegant @Apple @bubblemania @laurenjessa what. The. F. & what happened to your phone?!?!??",0
"xdoc831","Why ain't I getting my email notifications @apple",0
"xdoc832","@apple: love your products, hate inefficiencies of Genius Bar; why make an apt when I still need to wait 30mins?! http://4sq.com/1eOIu9d",1
"xdoc833","Hello @apple is your new iPhone going scratch every time you touch and crash when you get a few messages?",-1
"xdoc834","Aiming at high end with iPhones is classic @Apple http://usat.ly/19OfIC1  via @USATODAY",1
"xdoc835","Mi banca rota es culpa de @Apple :(",0
"xdoc836","#iphone5s rs 6000 in #usa but 40000 in india why?? @appletweets @apple #iphone #apple #rip #india #rupeefalling",-1
"xdoc837","I'm in agreement with Alaric here. Why isn't NFC in the iPhone? #iPhone @Apple @Polar_Moment http://lnkd.in/bnCWBJ3",0
"xdoc838","My iPhone cracked @apple when the new ones coming out",-1
"xdoc839",".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtJB  Condescension, anyone?",0
"xdoc840","@apple why is the 5s $199 in the US & $719 in canada .. ?",0
"xdoc841","My iphone4 has so many broken features. Basic operation is Difficult. Cannot wait til sept 20 to get a new phone @apple #FirstWorldProblems",-1
"xdoc842",".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtEr  Condescension, anyone?",0
"xdoc843","??13???????@apple store ?? ???????????????????????????????????????????????????????",0
"xdoc844","@Punk240z @Apple how come you aren't also defending the female condom?",0
"xdoc845","@PGAFFII @Apple yes. My phone has been acting strange since Tuesday.",-1
"xdoc846","@Apple missed KEY security opps w/ fingerprint scanner, eg scanning/sending prints of #iPhone thieves = theft deterrent & recovery aid. cc",-1
"xdoc847","Sept. 13 SBD Global: Sunderland (@SAFCofficial) signs deal with Tanzania; @CTH sues @Apple over EPL mobile apps. http://bddy.me/14PXI6Q",-1
"xdoc848","I really wished that @Apple let you preorder the iPhone5s!! I don't want to what to the 20th!!! That's soooo far away ??",0
"xdoc849","Banned #iPhone 5C Promo @apple  http://youtu.be/dU0Q_Ahcb1s",0
"xdoc850","@RichP nope i do not get it @appledevcenter @apple",0
"xdoc851","So is it true the camera on your @apple #imac never turns off and is always watching you? #privacy",0
"xdoc852","oh i didn't realize it's only the 5c that's presale tomorrow. boo @apple",0
"xdoc853","Say what you will about #Windows8, at least I can go to a @Microsoft store and get a hard copy of the OS. #WTF @apple?",-1
"xdoc854","@apple mightttt be losing money",-1
"xdoc855","@antoneg thanks for including us in ""Why @Apple will disappoint businesses with #iPhone 5S fingerprint scanner"" http://ow.ly/oMTKB",-1
"xdoc856","Hey @delta your iPhone app is messed up. Keeps showing notifications in lock screen even when disabled. @apple should look into this. #hack",-1
"xdoc857","Y'all can have a finger print scanner but can't get y'all weather app to be accurate? This a joke? @Apple",0
"xdoc858","iPhone 5C = 5 cheap...  Plastic = not worth the money  Metal forever @Apple... Get it right!",1
"xdoc859","@LawSchoolSrat You see @apple ? This is your problem. Not ours.",-1
"xdoc860","Apple 5C sells for $199 in the US.... But it's 40k in India???  @apple  how come it s cheap?? :/",-1
"xdoc861","@Apple needs to address the battery life on the current phones instead of producing and pushing new ones! ??",0
"xdoc862","@Google should buy $BBRY it would put a nail in @Microsoft coffin, KO @Apple. @Blackberry app issue would end and Google dominate enterprise",0
"xdoc863","So, all the fingerprint information people accidentally stored in demo phones at @Apple stores are basically free4all? #keynote #iPhone5s",0
"xdoc864","iMessages won't send k @apple",0
"xdoc865","Dear @apple in iOS7 I miss a clear and obvious button. Red text isn't enough for my simple mind.",1
"xdoc866","Is anyone else irritated that @apple still hasn't figured out how to make #Flash work on their mobile devices??? #corporatebully",0
"xdoc867","Aaaaa....@Apple paa...wey stuff dis?? Same old stuff...Jx bright colors",1
"xdoc868","why is icloud taking 4 hours to upload 2 GB that is so stupid @apple they really need a twitter account",-1
"xdoc869","new #iphone will make @apple drop as no innovation of their products and other smartphone will beat them as they are better and cheap",1
"xdoc870","I swear I wont buy any locked to developer phone anymore cc @apple @windowsphone",0
"xdoc871","@apple should of stuck to the traditional black and white classy look",0
"xdoc872","@Apple YH News Apple Shares Fall After iPhone Event: Apple Inc. shares tumbled a day after the company launche...  http://bit.ly/yh1pyu",-1
"xdoc873","Smh RT @cemorecake718: RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?",-1
"xdoc874",".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtNy  Condescension, anyone?",0
"xdoc875","who in their right mind is going to pay this much for a PLASTIC iPhone @Apple - r u joking or what? pic.twitter.com/ILb1xRqikd",1
"xdoc876","#IchooseBlackBerry10 because syncing files with my PC is easier and I don't need an @Apple or iTunes",1
"xdoc877","Why @apple hasn't created a 'leave' option for group messaging yet, I'm not so sure..",0
"xdoc878","@Apple shares drop. Complacency will level the most powerful individuals, companies, corporations and empires. @Samsung and @Google next?",1
"xdoc879","@apple brat",-1
"xdoc880","The way @nokia_uk just burned @apple",-1
"xdoc881","RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?",-1
"xdoc882","Hey @apple ,@nokia called, they want their colourful unibody polycarbonate design back  ^^ @windowsphone",0
"xdoc883","@samsung made a waterproof phone???in your ace @apple !",0
"xdoc884","My phone died at 10% excuse me @apple that's not how it works",-1
"xdoc885","i just lost three weeks worth of social media posts because my WiFi likes to do it's own gotdarn thing. @Apple y'all need to fix this!",1
"xdoc886","R u joking with this fake steve jobs, @apple??? We all miss him, but don't be crazy pic.twitter.com/pshFqMmnlt",-1
"xdoc887","@apple @cheerios @extra give it a freakin rest!",0
"xdoc888","Phone broke @apple",-1
"xdoc889","I think the iPhone5S fingerprint scanner idea was submitted to @apple support in 2005 and took this long to get through the support process!",1
"xdoc890","@apple why do i have to chose? you could just make it in one coulour... pic.twitter.com/fOcSb1FMQc",0
"xdoc891","@Apple shares plummet after pricey #iPhone5C fails to hit the spot in #China | @ITProPortal http://ow.ly/oORAI",-1
"xdoc892","CEO of @CDP asks If @Apple refusing to divulge carbon emissions data because arch-rival Samsung is out-performing http://bit.ly/18Xc8Dk",0
"xdoc893","the video from @Microsoft how was making fun off @apple it's PRIVET  what the freak !!!!",0
"xdoc894","@Apple your getting further away from product offering simplification and heading to complexity - its what got you in trouble before!",-1
"xdoc895","@apple @AppStore @appleinsider Why are canadians always paying more? 5c USA$99 Canada$599 ? ROFL #EDTECH #Apple pic.twitter.com/e6NVt28xKt",0
"xdoc896","Coining #fingergate: When your new @Apple iPhone 5s fingerprint reader fails & locks you out of your own phone.",-1
"xdoc897","why wont my phone stay charged @apple",0
"xdoc898","@apple thanks for the email asking me to buy your extremely overpriced phones in Australia. No thanks though. #applerort",-1
"xdoc899","@Apple can u make more sustainable chargers and headphones so I can stop buying more....but that's probably ur plan",1
"xdoc900","@ErtaySh Of course it will it just seems like @Apple is losing its touch to wow the tech crowd. Common man doesn't know any better yet",1
"xdoc901","So bogus for @Apple to release a high-end phone and then basically make it obsolete a year later...for the 2nd time!! pic.twitter.com/icb7cSR5jS",-1
"xdoc902","like you say, arrogance MT @joconfino: @Apple @Facebook @Amazon refuse 2 divulge carbon emissions data to CDP http://bit.ly/18Xc8Dk",-1
"xdoc903","not too pleased with @apple allowing wallmart to discount their new phones. why give them anything",1
"xdoc904","No @Apple, I want my album covers, not your pictures. Give 'em back. pic.twitter.com/yKAiIHu6YY",0
"xdoc905","@delilahevening @pickadilly7 Lame. Get on that @apple.",-1
"xdoc906","I only have 12% battery and I feel like dying @apple",0
"xdoc907","#iPhone #5c Baixou um espirito de escola de Samba no pessoal da @Apple  Ficou Feio de doer :(",0
"xdoc908","@apple are trying to royally screw me over! Wait for 2 weeks when your warranty runs out to send your phone in to be fixed!",0
"xdoc909","I'm not impressed with the #iPhone5s or #iPhone5c. @Apple needs to innovate to survive. http://exm.nr/15TSUDJ  (via @examinercom)",1
"xdoc910","Consider Yourself Warned, @Apple, @TheRevAl  Wants Bite Out of You | http://shar.es/iZ8KJ   #Diversity or... simply #RaceBaiting?? #tcot",-1
"xdoc911","Agree! RT @joconfino: Nothing short of a disgrace @Apple @Facebook @Amazon refuse 2 divulge carbon emissions to CDP, http://bit.ly/18Xc8Dk",-1
"xdoc912","Why was @apple hella secretive about the iphone 5s design? That jawn look the same as the old ish do.",-1
"xdoc913","Is it just me who found @Apple's #iPhone announcement massively underwhelming? OooOoooOOoo, colours.",0
"xdoc914","These @Apple jokers out here making golden iPhones but still making chargers outta playdoh",1
"xdoc915","@wsdot_traffic don't forget to steer clear of @apple.com for iPhone 5C preorders!  #fear",0
"xdoc916","On the 5S will Siri understand black people ? @apple",0
"xdoc917","Did @Apple deliberately lock the phone off button on old devices on purpose in anticipation of their fingerprint scanner 5S and 5C release?",0
"xdoc918","@2shaneez @Apple same omfg this is messed up",-1
"xdoc919","where tf is ios7 @apple",0
"xdoc920","Article by @joconfino on @facebook @apple @amazon in minority of big biz failing to report to investors through @cdp http://bit.ly/14OQ6BD",-1
"xdoc921","conspiracy theorist in me is saying that @apple adding fingerprint protection to the new iPhone is exactly what the NSA wants. #noprivacy",0
"xdoc922","Is @Apple refusing to divulge carbon emissions data because arch-rival Samsung is out-performing http://bit.ly/18Xc8Dk  #sustainability",1
"xdoc923","Hey @apple, why TF won't my iPhone 5s recognize me?!??? pic.twitter.com/ageL53hCJh",0
"xdoc924","oh wow @apple.... you guys release info on the 5s and all of a sudden my phone dont wanna charge..... brats",1
"xdoc925","What?!?! Bouta finally cop lol RT @__BH__: I'm PISSED that Pages is now free @apple where is my refund for buying it! LOL",1
"xdoc926","#iOS7 is actually a really big copy of #windows, STAY ORIGINAL @APPLE",0
"xdoc927","To be honest i think iphone5C looks bit tacky @apple #apple #iphone5c",0
"xdoc928","Breaking News: @LeapMotion acquires @Apple Newton resale rights. Now selling two devices ""that are a huge disappointment""",-1
"xdoc929","@Apple Thx fr the offer fr a new plastic #iphone but Hello Kitty makes n equally as impressive one. Besides you've made it all about Samsung",1
"xdoc930","so much for @apple #Iphone5c being the cheap version. #msm reporting it available at $99...preorder from apple store for $899 #dodgy",0
"xdoc931","RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?",-1
"xdoc932","Ios7 will have iMovie for free I want my 5 bucks back @apple",1
"xdoc933","@apple #failed big time with their new iPhones. What happened to it being a ""budget"" phone?",-1
"xdoc934","I'm PISSED that Pages is now free @apple where is my refund for buying it! LOL",1
"xdoc935","@7evenStarz I'm not a fan boy, rather disappointed recently with @Apple but they are hardly stupid. They are successful for a reason.",-1
"xdoc936","Why does @apple not provide detailed technical specifications of their new devices? When tear downs reveal the information anyways?",0
"xdoc937","iPad gone to the Apple Store in the sky ?? and tech support from @Apple Genius was no use at all #frustrated #FridayThe13th #iPad",1
"xdoc938","I watch every @apple press conference waiting for ""one more thing.""  Probably never going to happen is it... #missSteve",0
"xdoc939","@apple wanna explain to me why my phone just reset to 2005?!?!?",0
"xdoc940","i set an alarm and it didn't wake me up @apple fix this",-1
"xdoc941","New #iphone is the same size and same price. Why would I get a new one for a fingerprint. Bybye @Apple, hello @Android",0
"xdoc942","@Apple: I expect to be reimbursed for all this time where I cannot download iOS 7 betas as a developer...",0
"xdoc943","Hey @apple your TV is quite annoying to have to put in a password for every video I want to watch. And yes I am the only one using it. #uggh",-1
"xdoc944","stop updating phones every six months and instead make your chargers longer than 4 inches @apple",0
"xdoc945","It's really starting to piss me off. Hey @apple what's the deal with the iphone5 acting like a jerk?",0
"xdoc946","Stayed up really late to order the new @apple #iphone5s just to find out there are no preorders. #BITTER #NoInfoOnWebsite ??",-1
"xdoc947","nothing new with iphone! @Apple http://goo.gl/iLVi5t",0
"xdoc948","@ELECTRAFOOD @emmma_hemmings @twitter @Apple they are so #done with you",0
"xdoc949","Please @apple get rid of that bird tweet text alert on iPhones. #itsfreakingannoying",0
"xdoc950","@Apple does an incremental upgrade really require an ""event""?",0
"xdoc951","@Apple definitely missed a trick with the iPhone 5C. Instead of something based on the iPod Nano, they brought out a plastic iPhone 5",-1
"xdoc952","Shameful @apple @facebook @amazon @caterpillar for refusing to disclose #greenhousegas emissions through @CDP",-1
"xdoc953","Even automakers are innovating faster than @Apple, check out @Nissan's #smartwatch http://ow.ly/oPJZk  http://ow.ly/i/38HXX",1
"xdoc954","?.@blogdiva A complete no-brainer. @Apple sucking-up in government hearings to ""get more certainty/no taxes"",w/ fingerprint database @OFA",0
"xdoc955","@Apple FIX THIS!",0
"xdoc956","will not go away, wtf @apple. pic.twitter.com/fRVugeO5ad",0
"xdoc957","@wilcoxaj @tmcconnon @Apple you're both the iPhone of my life... Meaning you don't work when you should #fun",1
"xdoc958","@apple #iTunesFestival fail.  Good luck trying to watch #sireltonjohn video feed.  Wonderful audio but absolutely poor video.",1
"xdoc959","http://9gag.tv/v/1132   hahahahaha in your face @apple",0
"xdoc960","The freak? New iPhone. @apple hello? Help",-1
"xdoc961","lmao well done @Apple.  now I'm absolutely sure u know EXACTLY what you're doing smh",1
"xdoc962",".@Apple uses Chinese labor and cheap materials to reduce price for iPhone 5C. Still won't cut profits to make it affordable in China. #irony",-1
"xdoc963","@Punk240z @Apple It isn't achieving any more than a normal faster processor because it is hobbled by lack of ram to reap 64bit benefits",1
"xdoc964","if @PhonebloksInc ever happen, I'm sorry but @apple and their @iphoneteam will be crying because they won't see the market again lol",-1
"xdoc965","Emojis I'm mad we have b4 black ppl:????????????????????????? @apple try harder",-1
"xdoc966","We submit our 40MB @ios app. @apple then tells us they have added enough stuff so it's 55MB and over the 3G dnld limit. WTF?",0
"xdoc967","My phone stopped working for a minute it powered itself down and wouldn't turn itself back on I almost had a heart attack omfg wtf @apple",-1
"xdoc968","Trying to create hype like Nike #fail @apple",-1
"xdoc969","ugh literally once a day my phone just spazzes and says 'no sim card' so i have to turn it completely off which takes forever @apple ihy",-1
"xdoc970","@Punk240z I'm done with @Apple I'm really curious as to your opinion of the female condom",0
"xdoc971","Hey @Apple, how about you invest some money in making better/stronger cords for my IPhone and whatnot?",0
"xdoc972","tbh i always love black or gold jesus fjaskdghdka hate you @apple",1
"xdoc973","in other news i have 1% battery again @apple sort this out",0
"xdoc974","Apple No Longer Innovates, Says the Man Who Helped Steve Jobs Design the Mac http://bit.ly/181zl8g  @Apple",1
"xdoc975","ITUNES JUST UPDATED ITSELF AND LOST ALL OF THE MUSIC ON MY PHONE AND I CAN'T GET IT BACK IN MY LIBRARY THANKS @APPLE",-1
"xdoc976","@Apple itunes why you make me push play 5 times to rent your movie?",0
"xdoc977","MY PHONE HAS BEEN FROZEN FOR AN HOUR IM REKALY OK @APPLE",-1
"xdoc978","I complain that @apple is ripping Australians off and INSTANTLY a scam tries to tell me I have won a new iphone. Oh internet, you so silly.",-1
"xdoc979","What happend to @apple calling me within 24 hours?",0
"xdoc980","@apple got it wrong. We needed improved battery w/o sacrifice performance and #iphone5s delivers the opposite! Go figure.. good phone anyway",1
"xdoc981","Really @apple? #emperorsnewclothes What a joke! You really dont know the meaning of ""variety"". #WP has you beat pic.twitter.com/d8hSGvuGhG",0
"xdoc982","Warning: Your New #iPhone Can Put Your #Identity At Risk  http://onforb.es/17Uvr33  via @forbes  #cybersecurity @apple #crime #fingerprint",-1
"xdoc983","I thought they said the iPhone 5c would be cheaper the whole retail is $528 are you serious where is cheap in that price. @apple",0
"xdoc984","@apple Seriously? Siri just rejected me. ""Sorry I cannot help you, please try again later"" maybe you need cloud services from IBM?",-1
"xdoc985","@richellelittle @delilahevening @Apple seriously SKYPE has had it for years!",0
"xdoc986","If @Apple does not release a waterproof iPhone 5s within 6 months they will be shutting down their doors.  http://www.macobserver.com/tmo/death_knell",0
"xdoc987","So either the ppl i follow r very anti @Apple or the 5S/5C announcement didnt really impress too much no one is talking abt it 2 days later",1
"xdoc988","I wish @apple could figure out how an alarm works. If I delete an alarm that means I don't want it to go off. #IsThatSoHardToUnderstand",-1
"xdoc989","This made my day! @apple #iPhone users can be pretty gullible (video) http://tinyurl.com/nhou46g",0
"xdoc990","Of course the day that they announce the new @apple iPhone my lock button randomly stops working. #iphone5problems",-1
"xdoc991","The iPhone 5c looks SOOOO WELFARE @apple",0
"xdoc992","Ouch! Thieves cut off fingers to get fingerprints to access smart phones.  http://ind.pn/1eFW275     @apple",1
"xdoc993","Lol @Apple They claim that their thumb print scan lock is genuine, first on a cellphone. Yet Nokia released a phone in 2011with same feature",1
"xdoc994","This is what we waited for re: iPhone 5s? ""Where's the beef?""    Is it just the 64bit and upgraded camera and colors? I do expect more @apple.",1
"xdoc995","@gollmann @BiometricsTech @jeremiahg I will not purchase any device that asks for my fingerprint. @Apple",0
"xdoc996","@SkyHelpTeam 3yr old smartypants prone to moving my apps! why isn't there an app for that!? * glares @apple *",0
"xdoc997","@apple sir? Ma'am?... What the freak is this? pic.twitter.com/opcGnRZyrw",-1
"xdoc998","@om it's the same phone as the 5 .. Did @Apple lay off there engineers? Gimmick finger print bullstuff. How bout a bigger screen ?",-1
"xdoc999","@Apple @SamsungCamera @SamsungMobile  Samsung is the best...its better than I-phone with everything according to me!",1
"xdoc1000","Because @Apple has no idea how real people work, I have to erase my iphone & start over just for re-installing itunes after a new OS. #fun",1
"xdoc1001","Bc apple no longer impresses like it used to ""@lmkunert: @Apple stock still on the decline after yesterday's iPhone Event. Not a good sign.""",1
"xdoc1002","i want ios7 freak can it come out already im getting real tired of waiting @apple",-1
"xdoc1003","freaking heck @apple pic.twitter.com/Bn0cFCS1cx",-1
"xdoc1004","lol someone @apple is asleep at the wheel",0
"xdoc1005","iPhone battery was on 86% at 1am last night.. 53% when I woke up.. 20% an hour ago.. Now its on 2%. Cheers @Apple #Crapple",0
"xdoc1006","Hey @Apple, the only time I ever got fingerprinted, I spent the night in jail. No freaking thank you.",0
"xdoc1007","My pictures aren't loading @twitter @apple fix yo stuff niqqa",0
"xdoc1008","Okay so @apple apparently is making the  new iPhone which the EXACT SAME THING as the old iPhone but now it has colour, I'm going to murder",-1
"xdoc1009","@Apple @timcook Where is the freaking Chaban Delmas bridge Mr Cook ?!!!!! #maps pic.twitter.com/RkO36pYt9v",-1
"xdoc1010","HOW DO YOU SLEEP AT NIGHT, @APPLE?! (DOES APPLE EVEN HAVE A freakING TWITTER???!)",-1
"xdoc1011","why has it been 24 hours since i started restoring from icloud and my apps still arent downloaded??? @apple #darnyouiphone",0
"xdoc1012",".@tmcconnon You're the @Apple of my eye. Meaning you're a piece of crap.",-1
"xdoc1013","Just spent a painful 20 minutes on the phone to iTunes support. Life's too short for this @apple.",0
"xdoc1014","@apple if you make products that break, shouldn't the case be free? #plannedobsolescence",0
"xdoc1015","Two things I have an issue with @apple are:  iPhone memory is $100 more for 16gbs. Too $$$  Also iPad n iPad mini price way too high",-1
"xdoc1016","iOS 7 makes it 300% harder to change your wallpaper. Considering this is all the customization #iPhone users get, @Apple has some work to do",1
"xdoc1017","Shame on you @Apple @facebook, @amazon @TWC @comcast, @CaterpillarInc @General Dynamics @GileadSciences http://bit.ly/18Xc8Dk",-1
"xdoc1018","sorry @apple, without @stevejobs, you're just another company run by businessmen",-1
"xdoc1019","@Apple When iOS 7 makes it look like an iPhone has a more vulgar samssung why continue to want an iPhone?",0
"xdoc1020","Dear @Apple - I'm a little peeved at y'all not doing 5C pre-orders. I ain't standing in no darn line to get it next Friday. freak that.",-1
"xdoc1021","I don't understand why I am not eligible for an upgrade @apple :-(((((((((",0
"xdoc1022","I don't like #iOS7 they're changing the look of everything @apple",1
"xdoc1023","@nimbuzz you forgot #expensive #appleTax $740 16GB in Australia. Thanks a bunch @apple",-1
"xdoc1024","@7evenStarz @Apple since your statement about the phone is technically flawed. The comparison to the female condom is rather a mute point.",-1
"xdoc1025","@riveraoor good ol terrible @apple",0
"xdoc1026","So, guess I can't have Tweetdeck on iPad. It's annoying how @apple marketing politics can cause lapses in iPad's usefulness #wishihadandroid",-1
"xdoc1027","Disappointed with @Apple",-1
"xdoc1028","@Microsoft pulled the @WindowsPhone ad ""A fly on the wall in Cupertino?"" which was AWESOME. It nailed how poorly @Apple thinks of it's fans.",1
"xdoc1029","so @Apple Has the #iPhone 5C And the #iPhone 5S the freak what's the difference like really come On",0
"xdoc1030","Why Can't You Make Better Chargers @Apple ?!",1
"xdoc1031","@Apple I hate when they put out a new iPhone because then my iPhone feels old",-1
"xdoc1032","Android is better.   @apple",1
"xdoc1033","U gettin the 5s? RT @AlShepMH: Yooo @apple freak is my update @",-1
"xdoc1034","@nokia releases 4 amazing smartphones within a year, no one cares. @apple changes the color of a phone, everyone's ecstatic.. #fanboys",1
"xdoc1035","Lol yes @apple the iPhone 5s is ugly",-1
"xdoc1036","Yo @apple get your stuff together my iMessage is trippin again",0
"xdoc1037","Dear @Apple,     The 5s headphones better not suck like these regular 5 headphones, Steve is turning over in his grave.    Thanks,  Diego ??",1
"xdoc1038","@Apple says #iPhone5S fingerprints secure because ""apps can't access other apps"" - this lawsuit would be to differ - http://bit.ly/15V6twt",1
"xdoc1039","An @apple fail today, Catherine dropped her phone & broke the screen, went to store to replace said we had to have an appointment #wtf",-1
"xdoc1040","Yooo @apple why my iPhone 5 battery so sus?",0
"xdoc1041","I hope the 5s battery life is better than the 5 because the day isn't even half over and my batteries dead... @apple",0
"xdoc1042","Think I've decided this may be my last iPhone. @apple fix your stuffty digitizers.",0
"xdoc1043","But @Apple looks like it teaming up with the US government cause these new features are too personal",1
"xdoc1044","That was so rude @apple",-1
"xdoc1045","Anyone else as sad as I am about @Apple pulling their Cards app?",-1
"xdoc1046","@apple not really liking iOS7s calendar. Don't like the view when you click on a day with an event.",1
"xdoc1047","@Apple Missed the Best Use for a Fingerprint Scanner http://zite.to/181fvIc",0
"xdoc1048","@apple, thank you so much for making all the iphone screens easily breakable glass. Smart way to rob us of our money even more...",1
"xdoc1049","Apple earphones made my ears swollen, smh I hope you're happy bc satan is judging u @apple",0
"xdoc1050","@apple ill buy an iphone again when they make the warranty 2 years - the length of the plan # crap products",-1
"xdoc1051","@apple stop making new iphones every year and updating the software every year. #itsannoying",0
"xdoc1052","@Apple - what happened to your famous #customer support?  GUess that's gone  too.  Your people misled me in so many ways... SAD",1
"xdoc1053","iPhone 5C was supposed to be cheap but it's the same price as other iPhones. You disappoint me @Apple",-1
"xdoc1054","The current #iTunes interface is a mess! I can't use this convolution! @Apple",-1
"xdoc1055","This will be the 5th charger I have to buy @apple smmfh",0
"xdoc1056","@apple why the freak can one still not delete content from the ""recently added"" menu in itunes?",-1
"xdoc1057","@Apple why 5c? for a cheap phone, the price is too high to entertain - Offer only 5s with more color offerings...  Stick to simple!",0
"xdoc1058","Now you know Steve can't answer u back RT @ouukillem: My phones acting wtf is your problem @Apple @SteveJobs",-1
"xdoc1059","@Apple you are pissing me off on this glorious Friday. Not cool dude, not cool.",1
"xdoc1060","Pandora > itunes radio @apple",0
"xdoc1061","Shame on you, @Apple, @Facebook and @Amazon, says @jocofino about #climate http://gu.com/p/3tyep/tw",-1
"xdoc1062","@Apple When iOS 7 makes it look like an iPhone has a more vulgar samssung why continue to buy an iPhone?",0
"xdoc1063","Dear @Apple, your weather app needs to do better. Be better than The Gap.",1
"xdoc1064","WTF @APPLE my iPHONE 5 isn't vibrating at all!! Fix this stuff bruh",-1
"xdoc1065","@apple You'd think they had #lawyers that would think of problems like this beforehand. #iPhone #firstworldproblems http://www.wired.com/opinion/2013/09/the-unexpected-result-of-fingerprint-authentication-that-you-cant-take-the-fifth/?mbid=social11837204 ",0
"xdoc1066","Don't understand @apple big deal. Kid just got ipad for school. iTunes & Apple Store suck. Slow, unusable, strange errors, account problems",-1
"xdoc1067","Is it just my imagination or is @Apple trying to get $600 out of me EVERY SINGLE YEAR!! Get it right the first time, please!",1
"xdoc1068","@Apple don't care how many times #iTunes asks I'm still not updating it #goaway",0
"xdoc1069","@Apple When iOS 7 resembles more a vulgar samssung why continue to want an iPhone?",-1
"xdoc1070","@TactusTherapy that is unfortunate... It seems like a huge step backwards for @apple to take.",0
"xdoc1071","@Punk240z I just hate @Apple not the phone. You ignored your obligation to defend the female condom",-1
"xdoc1072","Downloaded @FlightRadar24 having seen it looking amazing on Android. Oh, ipad version uses @Apple's stuffty, undetailed maps. #WasteOfTime",1
"xdoc1073","Dont protest @Google @Apple by marching in the streets. That achieves nothing. Hit them where it hurts their wallets. Boycott them #NSA",-1
"xdoc1074","Apple is no longer an innovative company, says the man who helped Steve Jobs design the Mac @apple http://flip.it/RuY1K  #applebashing",1
"xdoc1075","@Apple: Apple Store North Scottsdail Road, Scottsdale AZ has the worst customer care I've ever seen in my life!",-1
"xdoc1076","This is stupid! You can only pre-order the 5c tomorrow? And pick up 5s in store the 20th? I don't wanna deal with stupid lines @apple #apple",-1
"xdoc1077","@Apple Underwhelms in #China, Too -- New iPhones? In China, the reaction is 'meh'... http://add.vc/cC5",0
"xdoc1078","Every app on my phone effing up, u not slick @apple I'm not getting a 5s",1
"xdoc1079","By the way @Apple, don't expect to break the Android hold on the Asian market with that ridiculously overpriced phone any time soon.",-1
"xdoc1080","@apple has lost focus of the consumer and has turned to making #cheap devices to turn a profit. #shame #myEyesOnLumia",-1
"xdoc1081","Hey @apple enough with the freaking two tone iPhones.",0
"xdoc1082","@piriyankaa @Apple Y U SO NASTY",-1
"xdoc1083","Lmfao that's freaked up ; @apple making us stand in line for the #5s :/",0
"xdoc1084","apple takes so long to support. darn you @Apple",1
"xdoc1085","Look @apple , don't send me no emails about ya new gay butt phones.",0
"xdoc1086","I dunno how these @Apple execs keep straight faces while admitting they're fooling you in exchange for the bare minimum..",0
"xdoc1087","Amazing with all the technology they have, and the amount of money they charge, @apple still can't make a laptop that doesn't overheat. #FOH",0
"xdoc1088","@Apple the mistakes, missteps your doing now - I thought you would've learned from past failures.",-1
"xdoc1089","Dear @apple I'm mad at you!",-1
